2004.775342,1743,70,47,86,36,31,74,85,61,67,21
2004.79726,1751,63,41,85,35,28,73,85,60,62,20
2004.819178,1759,58,37,83,35,27,72,84,59,59,20
2004.841096,1767,57,39,80,36,26,72,84,60,56,19
2004.863014,1775,56,40,76,35,25,69,84,60,53,20
2004.884932,1783,56,42,74,35,26,66,83,59,52,20
2004.906849,1791,53,43,70,36,25,63,82,58,54,20
2004.928767,1799,51,42,69,35,24,60,80,56,55,21
2004.950685,1807,49,42,67,37,25,59,78,54,54,21
2004.972603,1815,48,40,66,37,26,57,78,48,51,19
2004.994521,1823,46,39,65,39,27,55,77,44,47,19
2005.008219,1828,46,39,65,38,27,54,77,41,46,19
2005.030137,1836,44,39,66,37,27,54,76,38,47,19
2005.052055,1844,44,38,66,34,26,53,75,36,50,19
2005.073973,1852,42,36,66,32,25,52,72,33,51,20
2005.09589,1860,41,34,65,33,23,50,72,32,53,19
2005.117808,1868,40,33,63,34,21,50,70,33,55,20
2005.139726,1876,39,32,62,33,21,50,70,32,56,20
2005.161644,1884,37,33,62,31,21,51,69,33,56,21
2005.183562,1892,37,32,61,30,21,53,68,35,54,20
2005.205479,1900,35,33,59,28,20,55,69,36,52,20
2005.227397,1908,34,33,57,29,20,58,69,38,53,19
2005.249315,1916,33,34,59,29,20,62,73,43,56,20
2005.271233,1924,32,35,63,29,21,66,78,48,59,21
2005.293151,1932,34,39,67,29,24,70,82,54,58,22
2005.315068,1940,39,44,71,29,28,74,84,58,58,22
2005.336986,1948,46,45,77,29,31,75,85,63,60,21
2005.358904,1956,54,45,81,29,35,76,85,64,60,22
2005.380822,1964,61,45,84,30,37,78,85,65,54,21
2005.40274,1972,67,48,86,31,42,79,86,63,47,20
2005.424658,1980,73,52,88,31,47,80,86,62,44,20
2005.446575,1988,76,62,87,31,52,79,87,63,47,20
2005.468493,1996,78,74,88,32,60,79,87,65,49,19
2005.490411,2004,78,81,88,33,64,79,84,66,52,20
2005.512329,2012,76,84,89,34,65,78,82,68,56,19
2005.534247,2020,77,85,89,33,65,80,83,69,59,19
2005.556164,2028,77,87,89,32,61,80,86,69,63,19
2005.578082,2036,78,86,87,32,57,80,87,69,65,19
2005.6,2044,78,83,84,32,52,78,87,66,70,19
2005.621918,2052,77,78,81,31,49,77,85,66,76,21
2005.643836,2060,78,75,80,32,50,77,83,66,79,22
2005.665753,2068,78,73,79,33,51,76,83,68,82,22
2005.687671,2076,78,69,80,33,48,75,82,68,81,24
2005.709589,2084,76,61,79,34,44,72,80,67,79,24
2005.731507,2092,75,53,77,34,40,71,80,65,79,24
2005.753425,2100,76,50,77,35,37,70,79,64,77,24
2005.775342,2108,73,46,77,35,36,71,79,63,75,23
